ID,구분,단지/커뮤니티명,입주_공급시기,규모_세대수,우선순위,접촉상태,주요타겟제품,커뮤니티_URL,타겟대상
MKT-153,2026신축입주,고양장항지구 A-2블록 신혼희망타운(공공분양),2026.04,371세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=고양장항지구 A-2블록 신혼희망타운(공공분양) 입주예정자협의회,신축 입주 예정자 (경기도 고양시 일산동구 멱절길 346-106 (장항동))
MKT-154,2026신축입주,운암자이포레나 퍼스티체 1단지,2026.04,354세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=운암자이포레나 퍼스티체 1단지 입주예정자협의회,신축 입주 예정자 (광주광역시 북구 운암동 252번지 일원)
MKT-155,2026신축입주,운암자이포레나 퍼스티체 3단지,2026.04,277세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=운암자이포레나 퍼스티체 3단지 입주예정자협의회,신축 입주 예정자 (광주광역시 북구 운암동 252번지 일원)
MKT-156,2026신축입주,오션포레베네스트하우스(미단시티 공동8BL),2026.04,253세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=오션포레베네스트하우스(미단시티 공동8BL) 입주예정자협의회,신축 입주 예정자 (인천광역시 중구 자연대로 667(오션포레베네스트하우스))
MKT-157,2026신축입주,포레나 인천학익,2026.04,250세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=포레나 인천학익 입주예정자협의회,신축 입주 예정자 (인천광역시 미추홀구 학익2동 290-1)
MKT-158,2026신축입주,대구역 센트레빌 더 오페라,2026.04,245세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=대구역 센트레빌 더 오페라 입주예정자협의회,신축 입주 예정자 (대구광역시 북구 칠성동2가 302-141번지 일원)
MKT-159,2026신축입주,청량리 롯데캐슬 하이루체,2026.04,173세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=청량리 롯데캐슬 하이루체 입주예정자협의회,신축 입주 예정자 (서울특별시 동대문구 청량리동 199 일원)
MKT-160,2026신축입주,변동 동건아파트 우선분양전환 후 잔여세대,2026.04,139세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=변동 동건아파트 우선분양전환 후 잔여세대 입주예정자협의회,"신축 입주 예정자 (대전광역시 서구 변동 59-6 (변동, 동건아파트))"
MKT-161,2026신축입주,연수 월드메르디앙 어반포레,2026.04,133세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=연수 월드메르디앙 어반포레 입주예정자협의회,신축 입주 예정자 (인천광역시 연수구 동춘동 1152번지 일원)
MKT-162,2026신축입주,개봉 루브루,2026.04,114세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=개봉 루브루 입주예정자협의회,"신축 입주 예정자 (서울특별시 구로구 개봉동 369-1, 312-38)"
MKT-163,2026신축입주,우정동 한양립스 더 센트럴,2026.04,99세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=우정동 한양립스 더 센트럴 입주예정자협의회,신축 입주 예정자 (울산광역시 중구 우정동 272-60번지 외)
MKT-164,2026신축입주,어썸웨이브 용산,2026.04,90세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=어썸웨이브 용산 입주예정자협의회,신축 입주 예정자 (충청북도 충주시 용산동 40번지 외 1필지)
MKT-165,2026신축입주,해링턴플레이스 노원 센트럴,2026.04,61세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=해링턴플레이스 노원 센트럴 입주예정자협의회,신축 입주 예정자 (서울특별시 노원구 노원로 495 (상계동 690))
MKT-166,2026신축입주,전주·완주 혁신도시 에코르 2단지 공가세대 일반공급,2026.04,29세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=전주·완주 혁신도시 에코르 2단지 공가세대 일반공급 입주예정자협의회,신축 입주 예정자 (전북특별자치도 완주군 이서면 지사제로 29 (혁신도시 에코르 2단지 아파트))
MKT-167,2026신축입주,학산 한신더휴 엘리트파크,2026.05,1455세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=학산 한신더휴 엘리트파크 입주예정자협의회,신축 입주 예정자 (경상북도 포항시 북구 학산동 산53-15번지 외 33필지)
MKT-168,2026신축입주,포항자이 애서턴,2026.05,1433세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=포항자이 애서턴 입주예정자협의회,신축 입주 예정자 (경상북도 포항시 북구 학잠동 93-4번지 일원)
MKT-169,2026신축입주,창원 롯데캐슬 포레스트 1BL,2026.05,967세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=창원 롯데캐슬 포레스트 1BL 입주예정자협의회,신축 입주 예정자 (경상남도 창원시 의창구 사화동 162번지 외 32필지)
MKT-170,2026신축입주,힐스테이트 속초,2026.05,925세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 속초 입주예정자협의회,신축 입주 예정자 (강원특별자치도 속초시 금호동 622-40 일원)
MKT-171,2026신축입주,월명공원 한라비발디 온더파크,2026.05,874세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=월명공원 한라비발디 온더파크 입주예정자협의회,신축 입주 예정자 (충청북도 청주시 흥덕구 봉명동 산26번지 일원)
MKT-172,2026신축입주,군산 경남아너스빌 디오션,2026.05,873세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=군산 경남아너스빌 디오션 입주예정자협의회,신축 입주 예정자 (전라북도 군산시 조촌동 739-70일원)
MKT-173,2026신축입주,인천 검단신도시 AB13블록 호반써밋Ⅲ(사전청약),2026.05,815세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=인천 검단신도시 AB13블록 호반써밋Ⅲ(사전청약) 입주예정자협의회,신축 입주 예정자 (인천광역시 서구 원당동 검단신도시 AB13블록)
MKT-174,2026신축입주,봉담 중흥S-클래스 센트럴에듀,2026.05,806세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=봉담 중흥S-클래스 센트럴에듀 입주예정자협의회,신축 입주 예정자 (경기도 화성시 봉담읍 동화리 동화지구 2BL)
MKT-175,2026신축입주,인천검단신도시 디에트르 더 에듀(AA20BL),2026.05,781세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=인천검단신도시 디에트르 더 에듀(AA20BL) 입주예정자협의회,신축 입주 예정자 (인천광역시 서구 불로동 검단신도시 AA20BL 공동주택용지)
MKT-176,2026신축입주,한화 포레나 대전월평공원 2단지,2026.05,690세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=한화 포레나 대전월평공원 2단지 입주예정자협의회,신축 입주 예정자 (대전광역시 서구 도마동 산39-1번지 일원)
MKT-177,2026신축입주,한화 포레나 대전월평공원 1단지,2026.05,659세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=한화 포레나 대전월평공원 1단지 입주예정자협의회,신축 입주 예정자 (대전광역시 서구 정림동 산23-21번지 일원)
MKT-178,2026신축입주,인천가정2지구 A-2블록 신혼희망타운 공공분양주택(본청약),2026.05,534세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=인천가정2지구 A-2블록 신혼희망타운 공공분양주택(본청약) 입주예정자협의회,"신축 입주 예정자 (인천광역시 서구 가정동, 심곡동, 연희동, 청라동, 일원 인천가정2 공공주택지구내 A-2블록)"
MKT-179,2026신축입주,교대역 모아엘가 그랑데,2026.05,461세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=교대역 모아엘가 그랑데 입주예정자협의회,신축 입주 예정자 (광주광역시 동구 계림동 125번지 일원)
MKT-180,2026신축입주,시화MTV 푸르지오 디오션,2026.05,400세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=시화MTV 푸르지오 디오션 입주예정자협의회,신축 입주 예정자 (경기도 시흥시 정왕동 2715)
MKT-181,2026신축입주,덕진 거제의 봄 우선분양전환 후 공가세대,2026.05,376세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=덕진 거제의 봄 우선분양전환 후 공가세대 입주예정자협의회,"신축 입주 예정자 (경상남도 거제시 아주2로 110 (아주동, 덕진 거제의봄 프리미엄 아파트))"
MKT-182,2026신축입주,엘리프 성남신촌,2026.05,320세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=엘리프 성남신촌 입주예정자협의회,신축 입주 예정자 (경기도 성남시 수정구 성남신촌 공공주택지구 A2블록(신촌동 179-5번지 일원))
MKT-183,2026신축입주,인천가정2 A2블록 신혼희망타운(공공분양) 추가모집,2026.05,255세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=인천가정2 A2블록 신혼희망타운(공공분양) 추가모집 입주예정자협의회,"신축 입주 예정자 (인천광역시 서구 가정동, 심곡동, 연희동, 청라동 일원 인천가정2 공공주택지구내 A-2블록)"
MKT-184,2026신축입주,안양자이 더 포레스트,2026.05,212세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=안양자이 더 포레스트 입주예정자협의회,신축 입주 예정자 (경기도 안양시 만안구 석수2동 348번지 일대)
MKT-185,2026신축입주,더폴 디오션,2026.05,184세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=더폴 디오션 입주예정자협의회,신축 입주 예정자 (부산광역시 해운대구 송정동 201-1번지 외 6필지)
MKT-186,2026신축입주,김해 대청천 에피트,2026.05,131세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=김해 대청천 에피트 입주예정자협의회,신축 입주 예정자 (경상남도 김해시 삼문동 466번지 일원)
MKT-187,2026신축입주,한화포레나 부산대연,2026.05,104세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=한화포레나 부산대연 입주예정자협의회,신축 입주 예정자 (부산광역시 남구 대연동 455-25번지)
MKT-188,2026신축입주,구서 다움포레,2026.05,68세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=구서 다움포레 입주예정자협의회,신축 입주 예정자 (부산광역시 금정구 구서동 203-14번지 일원)
MKT-189,2026신축입주,상무 양우내안애 퍼스트힐,2026.05,57세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=상무 양우내안애 퍼스트힐 입주예정자협의회,신축 입주 예정자 (광주광역시 서구 마륵동 47-7 일원)
MKT-190,2026신축입주,힐스테이트 안양펠루스,2026.05,55세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 안양펠루스 입주예정자협의회,신축 입주 예정자 (경기도 안양시 만안구 안양동 395-1번지)
MKT-191,2026신축입주,VIORR(비오르),2026.05,53세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=VIORR(비오르) 입주예정자협의회,"신축 입주 예정자 (서울특별시 강동구 천호동 356, 356-1번지)"
MKT-192,2026신축입주,상무 양우내안애 퍼스트힐(조합원 취소분),2026.05,10세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=상무 양우내안애 퍼스트힐(조합원 취소분) 입주예정자협의회,신축 입주 예정자 (광주광역시 서구 마륵동 47-7 일원)
