우선순위,입주예정월,단지명,총공급세대,공급위치,시행_시공사,추천상품,입예협_검색어
90,2027.10,화성 동탄2 주상복합용지 C28BL 리젠시빌란트(사전청약),108,경기도 화성시 화성 동탄2지구 C28BL,(주)리젠시빌주택,"얼음정수기, 비데, 공기청정기, 식세기",화성 동탄2 주상복합용지 C28BL 리젠시빌란트(사전청약) 입주예정자협의회
90,2027.10,더샵 분당티에르원,102,경기도 성남시 분당구 정자동 88번지 일원,느티마을3단지 리모델링주택조합,"얼음정수기, 비데, 공기청정기, 식세기",더샵 분당티에르원 입주예정자협의회
90,2027.10,서울공릉지구 신혼희망타운(공공분양) 추가 입주자 모집공고,3,서울특별시 노원구 공릉동 240-1,한국토지주택공사 서울지역본부,"얼음정수기, 비데, 공기청정기, 식세기",서울공릉지구 신혼희망타운(공공분양) 추가 입주자 모집공고 입주예정자협의회
99,2027.11,계양 롯데캐슬 파크시티 1단지,1964,인천광역시 계양구 효성동 101-21번지 일원,케이비부동산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",계양 롯데캐슬 파크시티 1단지 입주예정자협의회
99,2027.11,원주 푸르지오 더 센트럴,1273,강원특별자치도 원주시 원동 274-40일원,원동다박골주택재개발정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",원주 푸르지오 더 센트럴 입주예정자협의회
99,2027.11,계양 롯데캐슬 파크시티 2단지(공 4블럭),1089,인천광역시 계양구 효성동123-30번지 일원,케이비부동산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",계양 롯데캐슬 파크시티 2단지(공 4블럭) 입주예정자협의회
99,2027.11,번영로 하늘채 라크뷰,803,울산광역시 남구 야음동 363-2번지 일원,(주)무궁화신탁,"얼음정수기, 비데, 공기청정기, 식세기",번영로 하늘채 라크뷰 입주예정자협의회
99,2027.11,성남금토 A-4블록 신혼희망타운(공공분양)(본청약),766,경기도 성남시 수정구 금토동 일원 성남금토 공공주택지구 내 A-4블록,한국토지주택공사 경기남부지역본부,"얼음정수기, 비데, 공기청정기, 식세기",성남금토 A-4블록 신혼희망타운(공공분양)(본청약) 입주예정자협의회
99,2027.11,문산역3차 동문 디 이스트 센트럴,748,경기도 파주시 문산읍 문산리 81-61번지 일원,파주문산3리지구 주택재개발정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",문산역3차 동문 디 이스트 센트럴 입주예정자협의회
99,2027.11,의정부 롯데캐슬 나리벡시티,671,경기도 의정부시 금오동 산 26-19번지 일원,신한자산신탁주식회사,"얼음정수기, 비데, 공기청정기, 식세기",의정부 롯데캐슬 나리벡시티 입주예정자협의회
99,2027.11,위파크 제주 2단지,643,제주특별자치도 제주시 오라이동 923번지 일원,신영부동산신탁 주식회사,"얼음정수기, 비데, 공기청정기, 식세기",위파크 제주 2단지 입주예정자협의회
99,2027.11,e편한세상 대장 퍼스티움(부천대장 A-5BL) 신혼희망타운(공공분양),638,경기도 부천시 부천대장 택지개발사업지구 내 A-5블록,한국토지주택공사,"얼음정수기, 비데, 공기청정기, 식세기",e편한세상 대장 퍼스티움(부천대장 A-5BL) 신혼희망타운(공공분양) 입주예정자협의회
99,2027.11,위파크 제주 1단지,617,제주특별자치도 제주시 오라이동 854-1번지 일원,신영부동산신탁 주식회사,"얼음정수기, 비데, 공기청정기, 식세기",위파크 제주 1단지 입주예정자협의회
99,2027.11,롯데캐슬 시그니처 중앙,511,경기도 안산시 단원구 고잔동 674,주공5단지2구역주택재건축정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",롯데캐슬 시그니처 중앙 입주예정자협의회
99,2027.11,대전 문화공원 수자인,509,대전광역시 중구 문화동 47번지 일원,케이비부동산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",대전 문화공원 수자인 입주예정자협의회
90,2027.11,e편한세상 대장 퍼스티움(부천대장 A-6BL) 신혼희망타운(공공분양),461,경기도 부천시 부천대장 택지개발사업지구 내 A-6블록,한국토지주택공사인천지역본부,"얼음정수기, 비데, 공기청정기, 식세기",e편한세상 대장 퍼스티움(부천대장 A-6BL) 신혼희망타운(공공분양) 입주예정자협의회
90,2027.11,의왕월암 A-1블록 신혼희망타운(공공분양)(본청약),446,경기도 의왕시 월암동 일원 의왕월암 공공주택지구 내 A-1블록,한국토지주택공사 경기남부지역본부,"얼음정수기, 비데, 공기청정기, 식세기",의왕월암 A-1블록 신혼희망타운(공공분양)(본청약) 입주예정자협의회
90,2027.11,광명 유승한내들 라포레,444,경기도 광명시 소하동 380-1,(주)유승종합건설,"얼음정수기, 비데, 공기청정기, 식세기",광명 유승한내들 라포레 입주예정자협의회
90,2027.11,오산 세교2지구 A12블록 공공분양주택 입주자모집,433,경기도 오산시 벌음동 382번지 일원(오산세교2 택지개발지구 A12BL),"금호건설(주),한국토지주택공사","얼음정수기, 비데, 공기청정기, 식세기",오산 세교2지구 A12블록 공공분양주택 입주자모집 입주예정자협의회
90,2027.11,대전 롯데캐슬 더퍼스트,394,대전광역시 동구 가오동 394번지 일원,가오동2구역 재건축정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",대전 롯데캐슬 더퍼스트 입주예정자협의회
90,2027.11,양주 용암 영무 예다음 더퍼스트,285,경기도 양주시 은현면 용암리 784-8번지 일원,양주용암3지구지역주택조합,"얼음정수기, 비데, 공기청정기, 식세기",양주 용암 영무 예다음 더퍼스트 입주예정자협의회
90,2027.11,울산태화강변지구 A-2블록 공공분양주택,277,울산광역시 울주군 범서읍 굴화리 일원 공공주택지구내 A-2블록,한국토지주택공사 부산울산지역본부,"얼음정수기, 비데, 공기청정기, 식세기",울산태화강변지구 A-2블록 공공분양주택 입주예정자협의회
90,2027.11,대상 웰라움 순창,264,전북특별자치도 순창군 순창읍 순화리 951 번지 일원,교보자산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",대상 웰라움 순창 입주예정자협의회
90,2027.11,울산 진하 한양립스 그랑블루,212,울산광역시 울주군 서생면 진하리 75-9번지 일원,진하오션뷰 지역주택조합,"얼음정수기, 비데, 공기청정기, 식세기",울산 진하 한양립스 그랑블루 입주예정자협의회
90,2027.11,동래 롯데캐슬 시그니처,164,부산광역시 동래구 수안동 36-2번지 일원,수안지역주택조합,"얼음정수기, 비데, 공기청정기, 식세기",동래 롯데캐슬 시그니처 입주예정자협의회
90,2027.11,한양립스 에듀포레,118,광주광역시 광산구 하산동 269번지 일원,송정리버파크지역주택조합,"얼음정수기, 비데, 공기청정기, 식세기",한양립스 에듀포레 입주예정자협의회
90,2027.11,의왕월암 A-1블록 신혼희망타운(공공분양) 추가입주자 모집,111,경기도 의왕시 월암동 일원 의왕월암 공공주택지구 내 A-1블록,한국토지주택공사 경기남부지역본부,"얼음정수기, 비데, 공기청정기, 식세기",의왕월암 A-1블록 신혼희망타운(공공분양) 추가입주자 모집 입주예정자협의회
90,2027.11,대전 롯데캐슬 더퍼스트(조합원 취소분),89,대전광역시 동구 가오동 394번지 일원,가오동2구역 재건축정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",대전 롯데캐슬 더퍼스트(조합원 취소분) 입주예정자협의회
90,2027.11,구리 한양립스,68,경기도 구리시 수택동 266-2 일원,수택지역주택조합,"얼음정수기, 비데, 공기청정기, 식세기",구리 한양립스 입주예정자협의회
90,2027.11,동래 롯데캐슬 시그니처(조합원 취소분),8,부산광역시 동래구 수안동 36-2번지 일원,수안지역주택조합,"얼음정수기, 비데, 공기청정기, 식세기",동래 롯데캐슬 시그니처(조합원 취소분) 입주예정자협의회
99,2027.12,광주 송암공원 중흥S-클래스 SK VIEW,1575,광주광역시 남구 송하동 177-5번지 일원,케이비부동산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",광주 송암공원 중흥S-클래스 SK VIEW 입주예정자협의회
99,2027.12,해링턴 스퀘어 신흥역,1319,경기도 성남시 중원구 중앙동 912번지 일원,성남중1구역 도시환경정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",해링턴 스퀘어 신흥역 입주예정자협의회
99,2027.12,산성역 헤리스톤,1224,경기도 성남시 수정구 산성동 1336번지 일대,산성구역주택재개발정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",산성역 헤리스톤 입주예정자협의회
99,2027.12,힐스테이트 도안리버파크 3단지,1223,대전광역시 유성구 학하동 도안2-2지구 SA2BL,주식회사 하나자산신탁,"얼음정수기, 비데, 공기청정기, 식세기",힐스테이트 도안리버파크 3단지 입주예정자협의회
99,2027.12,래미안 센트리폴(3BL),1024,인천광역시 연수구 옥련동 송도역세권 도시개발구역 A3블록,삼성물산(주),"얼음정수기, 비데, 공기청정기, 식세기",래미안 센트리폴(3BL) 입주예정자협의회
99,2027.12,검단신도시 푸르지오 더 파크,919,인천광역시 서구 검단신도시 AA28BL(마전동),주식회사 하나자산신탁,"얼음정수기, 비데, 공기청정기, 식세기",검단신도시 푸르지오 더 파크 입주예정자협의회
99,2027.12,천안 아이파크 시티,892,충청남도 천안시 서북구 성성동 34-4번지 일원,신한자산신탁 주식회사,"얼음정수기, 비데, 공기청정기, 식세기",천안 아이파크 시티 입주예정자협의회
99,2027.12,평택 브레인시티 수자인,889,경기도 평택시 평택브레인시티 일반산업단지 공동 8BL,주식회사 비에스산업,"얼음정수기, 비데, 공기청정기, 식세기",평택 브레인시티 수자인 입주예정자협의회
99,2027.12,김포 북변 우미 린 파크리브,831,경기도 김포시 북변동 329-2번지 일원,북변3구역주택재개발정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",김포 북변 우미 린 파크리브 입주예정자협의회
99,2027.12,아산탕정자이 퍼스트시티,797,충청남도 아산시 탕정면 동산리 142-12번지 일원,교보자산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",아산탕정자이 퍼스트시티 입주예정자협의회
99,2027.12,덕계역 한신더휴 포레스트,724,경기도 양주시 덕계동 707-1번지 일원,한국자산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",덕계역 한신더휴 포레스트 입주예정자협의회
99,2027.12,의왕 월암지구 대방 디에트르 레이크파크,702,경기도 의왕시 월암동 공공주택지구 B2블록(경기도 의왕시 월암동 219-3일원),디비건설(주),"얼음정수기, 비데, 공기청정기, 식세기",의왕 월암지구 대방 디에트르 레이크파크 입주예정자협의회
99,2027.12,힐스테이트 용인마크밸리,660,경기도 용인시 처인구 남사읍 아곡리 705번지,(주)무궁화신탁,"얼음정수기, 비데, 공기청정기, 식세기",힐스테이트 용인마크밸리 입주예정자협의회
99,2027.12,의정부 푸르지오 클라시엘,656,경기도 의정부시 금오동 369-1일원,우리자산신탁 주식회사,"얼음정수기, 비데, 공기청정기, 식세기",의정부 푸르지오 클라시엘 입주예정자협의회
99,2027.12,평촌자이 퍼스니티,570,경기도 안양시 동안구 비산3동 354-10번지,뉴타운맨션삼호아파트지구주택재건축정비사업조합,"얼음정수기, 비데, 공기청정기, 식세기",평촌자이 퍼스니티 입주예정자협의회
99,2027.12,군포대야미 대방 디에트르 시그니처(B3BL),568,경기도 군포시 군포대야미 공공주택지구 B3블럭(경기도 군포시 둔대동 57번지 일원),대방건설(주)외1,"얼음정수기, 비데, 공기청정기, 식세기",군포대야미 대방 디에트르 시그니처(B3BL) 입주예정자협의회
90,2027.12,엘리프 한신더휴 수원 C3블록(본청약),440,경기도 수원시 권선구 당수1지구 공공주택지구 내 C3블록,"수원당수피에프브이 주식회사,계룡건설산업(주)","얼음정수기, 비데, 공기청정기, 식세기",엘리프 한신더휴 수원 C3블록(본청약) 입주예정자협의회
90,2027.12,고양창릉지구 S-6블록 공공분양주택(본청약),430,"경기도 고양시 덕양구 원흥동, 동산동, 용두동 외 6개동 일원",한국토지주택공사 경기북부지역본부,"얼음정수기, 비데, 공기청정기, 식세기",고양창릉지구 S-6블록 공공분양주택(본청약) 입주예정자협의회
90,2027.12,부산 장안지구 우미 린 프리미어,419,부산광역시 기장군 장안읍 좌동리 부산 장안지구 B-1BL,(주)우미글로벌,"얼음정수기, 비데, 공기청정기, 식세기",부산 장안지구 우미 린 프리미어 입주예정자협의회
90,2027.12,천안 두정역 양우내안애 퍼스트로,416,충청남도 천안시 서북구 두정동 393-11번지 일원,광문개발(주),"얼음정수기, 비데, 공기청정기, 식세기",천안 두정역 양우내안애 퍼스트로 입주예정자협의회
90,2027.12,평택화양 서희스타힐스 센트럴파크 2차,390,경기도 평택시 현덕면 화양리 평택화양지구 도시개발사업 A3블록 1로트,평택화양센트럴지역주택조합,"얼음정수기, 비데, 공기청정기, 식세기",평택화양 서희스타힐스 센트럴파크 2차 입주예정자협의회
90,2027.12,사하 경남아너스빌 시그니처,380,부산광역시 사하구 감천동 582-1,(주)티케이케미칼,"얼음정수기, 비데, 공기청정기, 식세기",사하 경남아너스빌 시그니처 입주예정자협의회
90,2027.12,천안 아이파크 시티 1단지(2회차),234,충청남도 천안시 서북구 성성동 34-4번지 일원,신한자산신탁 주식회사,"얼음정수기, 비데, 공기청정기, 식세기",천안 아이파크 시티 1단지(2회차) 입주예정자협의회
90,2027.12,더샵 분당하이스트,143,경기도 성남시 분당구 정자동 90번지,느티마을4단지 리모델링주택조합,"얼음정수기, 비데, 공기청정기, 식세기",더샵 분당하이스트 입주예정자협의회
90,2027.12,성산 더리브 포레스트,143,경상남도 창원시 성산구 신촌동 34-1번지 일원,교보자산신탁(주),"얼음정수기, 비데, 공기청정기, 식세기",성산 더리브 포레스트 입주예정자협의회
90,2027.12,올림픽파크 서한포레스트,109,서울특별시 강동구 둔촌동 489번지,(주)원천기업,"얼음정수기, 비데, 공기청정기, 식세기",올림픽파크 서한포레스트 입주예정자협의회
90,2027.12,봉선동 르오네뜨 2차,56,광주광역시 남구 봉선동 161번지 일원,남해종합건설 주식회사,"얼음정수기, 비데, 공기청정기, 식세기",봉선동 르오네뜨 2차 입주예정자협의회
